,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
167,motesf_sock-26be,SemDis_glove_nf_m,motesfcaf1,sock,2.7,0.99946,motesf,gt_main2,What is a surprising use for a SOCK?,using it as gloves.,8
168,hmsl_brick-c35f,SemDis_glove_nf_m,hmsl01VqTes5,brick,1.5,0.81903,hmsl,gt_main2,What is a surprising use for a BRICK?,paper w,5.0
169,betal18_box-c10d,SemDis_glove_nf_m,betal182087,box,1.3,0.774,betal18,gt_main2,What is a surprising use for a BOX?,furniture,
170,setal08_knife-9ed4,SemDis_glove_nf_m,setal0819,knife,1.3,0.78264,setal08,gt_main2,What is a surprising use for a KNIFE?,carve something into a table,8.0
171,dod20_pants-fa4d,SemDis_glove_nf_m,dod2068,pants,2.2,,dod20,gt_main2,What is a surprising use for PANTS?,wrags,1
172,dod20_tire-9583,SemDis_glove_nf_m,dod2027,tire,2.7,0.89992,dod20,gt_main2,What is a surprising use for a TIRE?,shred it into rubber pellets for playground material,5
173,motesf_toothbrush-a047,SemDis_glove_nf_m,motesf839a,toothbrush,3.0,1.01796,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,you can clean inside your nails,6
174,snb17_rope-3d6a,SemDis_glove_nf_m,snb17100,rope,2.3,0.71004,snb17,gt_main2,What is a surprising use for a ROPE?,ball,
175,betal18_rope-8b0e,SemDis_glove_nf_m,betal182092,rope,3.0,1.02504,betal18,gt_main2,What is a surprising use for a ROPE?,mummy wrappings,
176,hmsl_brick-e34c,SemDis_glove_nf_m,hmslzvXd0H7K,brick,1.7000000000000002,0.8969,hmsl,gt_main2,What is a surprising use for a BRICK?,ballast,7.0
177,dod20_fork-f084,SemDis_glove_nf_m,dod2071,fork,1.5,0.94147,dod20,gt_main2,What is a surprising use for a FORK?,get olives out of a jar,5
178,snbmo09_brick-2293,SemDis_glove_nf_m,snbmo09161,brick,1.7000000000000002,1.19259,snbmo09,gt_main2,What is a surprising use for a BRICK?,paint it (to be used as decoration) so it doesn't look like a brick,5
179,snbmo09_brick-43d3,SemDis_glove_nf_m,snbmo0922,brick,2.5,0.82146,snbmo09,gt_main2,What is a surprising use for a BRICK?,use as a name plate,3
180,bs12_brick-e230,SemDis_glove_nf_m,bs1210,brick,1.4,1.04118,bs12,gt_main2,What is a surprising use for a BRICK?,notebook,
181,betal18_rope-bc40,SemDis_glove_nf_m,betal182007,rope,1.0,1.09069,betal18,gt_main2,What is a surprising use for a ROPE?,hang decorations from,
182,dod20_brick-431c,SemDis_glove_nf_m,dod2062,brick,3.2,0.8082199999999999,dod20,gt_main2,What is a surprising use for a BRICK?,hit someone over head with,0
183,betal18_box-860b,SemDis_glove_nf_m,betal182058,box,2.4,1.04008,betal18,gt_main2,What is a surprising use for a BOX?,bird feeder,
184,motesf_spoon-9e22,SemDis_glove_nf_m,motesfeda8,spoon,2.4,0.92513,motesf,gt_main2,What is a surprising use for a SPOON?,To dig dirt.,2
185,dod20_brick-b11b,SemDis_glove_nf_m,dod203,brick,1.6,1.04467,dod20,gt_main2,What is a surprising use for a BRICK?,yard decoration,1
186,hmsl_paperclip-b36a,SemDis_glove_nf_m,hmsl5KN8A59N,paperclip,1.7000000000000002,1.49333,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use it to hang things,2.0
187,setal08_knife-072f,SemDis_glove_nf_m,setal08202,knife,1.0,0.7717700000000001,setal08,gt_main2,What is a surprising use for a KNIFE?,physically harm someone,9.0
188,bs12_brick-ca69,SemDis_glove_nf_m,bs12114,brick,3.4,0.96972,bs12,gt_main2,What is a surprising use for a BRICK?,(if it has holes)  toothbrush and toothpaste holder,
189,dod20_brick-abb9,SemDis_glove_nf_m,dod209,brick,1.0,1.07324,dod20,gt_main2,What is a surprising use for a BRICK?,making wall,0
190,setal08_knife-8669,SemDis_glove_nf_m,setal08218,knife,2.3,0.86153,setal08,gt_main2,What is a surprising use for a KNIFE?,opening a battery compartment,3.0
191,dod20_bottle-754c,SemDis_glove_nf_m,dod2060,bottle,2.0,0.77868,dod20,gt_main2,What is a surprising use for a BOTTLE?,storage,0
192,snb17_box-4722,SemDis_glove_nf_m,snb1738,box,1.7000000000000002,1.24091,snb17,gt_main2,What is a surprising use for a BOX?,hide alcohol,
193,setal08_brick-4ad2,SemDis_glove_nf_m,setal08164,brick,2.7,0.80018,setal08,gt_main2,What is a surprising use for a BRICK?,look through holes to play game with a child,10.0
194,motesf_pencil-619b,SemDis_glove_nf_m,motesfa597,pencil,3.6,0.93776,motesf,gt_main2,What is a surprising use for a PENCIL?,A surprising use for a pencil would be to make them trees,7
195,snbmo09_brick-4ff8,SemDis_glove_nf_m,snbmo09176,brick,1.5,0.79345,snbmo09,gt_main2,What is a surprising use for a BRICK?,use it as a decorative object,4
196,hmsl_brick-dc04,SemDis_glove_nf_m,hmsl5d5xLMEq,brick,2.7,0.91999,hmsl,gt_main2,What is a surprising use for a BRICK?,Brace to elevate a dog house,4.0
197,motesp-g1_spoon-12AM,SemDis_glove_nf_m,12AM,spoon,4.8,0.95558,motesp,gt_main2,What is a surprising use for a SPOON?,to make armour ,
198,dod20_brick-9f85,SemDis_glove_nf_m,dod2080,brick,2.3,1.13222,dod20,gt_main2,What is a surprising use for a BRICK?,as a small stool,3
199,dod20_table-bf14,SemDis_glove_nf_m,dod207,table,2.5,1.22964,dod20,gt_main2,What is a surprising use for a TABLE?,happy place,1
200,dod20_book-dc0e,SemDis_glove_nf_m,dod2012,book,2.7,1.26034,dod20,gt_main2,What is a surprising use for a BOOK?,to balance uneven chair legs,5
201,hmsl_paperclip-0062,SemDis_glove_nf_m,hmslAHxx5oRE,paperclip,2.5,1.40455,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use as a fishing hook,7.0
202,setal08_knife-2996,SemDis_glove_nf_m,setal0862,knife,2.0,1.06116,setal08,gt_main2,What is a surprising use for a KNIFE?,unlock a door,4.0
203,snbmo09_knife-d3f6,SemDis_glove_nf_m,snbmo09133,knife,1.8,0.86311,snbmo09,gt_main2,What is a surprising use for a KNIFE?,acting shows (knife swallowers),6
204,bs12_brick-b58e,SemDis_glove_nf_m,bs12106,brick,1.1,1.12583,bs12,gt_main2,What is a surprising use for a BRICK?,build houses,
205,dod20_rope-7fb4,SemDis_glove_nf_m,dod2049,rope,2.5,1.05605,dod20,gt_main2,What is a surprising use for a ROPE?,to hand stuff on,3
206,bs12_brick-fa33,SemDis_glove_nf_m,bs1253,brick,3.4,1.13013,bs12,gt_main2,What is a surprising use for a BRICK?,place cards,
207,motesf_spoon-90d5,SemDis_glove_nf_m,motesfbd68,spoon,2.1,0.84878,motesf,gt_main2,What is a surprising use for a SPOON?,throw it,7
208,bs12_brick-22dc,SemDis_glove_nf_m,bs1264,brick,2.2,0.80942,bs12,gt_main2,What is a surprising use for a BRICK?,If you sculpt it a little  you can make an inconvenient pair of shoes,
209,snbmo09_knife-1865,SemDis_glove_nf_m,snbmo09110,knife,1.4,0.68571,snbmo09,gt_main2,What is a surprising use for a KNIFE?,throwing,3
210,motesp-g1_ball-27CA,SemDis_glove_nf_m,27CA,ball,2.8,1.18427,motesp,gt_main2,What is a surprising use for a BALL?,Let out the air and fill it with water.,
211,motesf_lightbulb-1b2b,SemDis_glove_nf_m,motesf072b,lightbulb,2.4,1.07547,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,you can put color paper in it then turn it on.,8
212,setal08_brick-17a6,SemDis_glove_nf_m,setal0829,brick,2.0,1.13762,setal08,gt_main2,What is a surprising use for a BRICK?,plant flowers in the holes in the brick,6.0
213,hmsl_paperclip-6ff8,SemDis_glove_nf_m,hmslWEM1cAry,paperclip,1.0,0.64947,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use it to bind papers together,4.0
214,dod20_fork-f03b,SemDis_glove_nf_m,dod2053,fork,2.0,0.72142,dod20,gt_main2,What is a surprising use for a FORK?,whisk,4
215,snbmo09_knife-ddf0,SemDis_glove_nf_m,snbmo09165,knife,2.5,0.8157,snbmo09,gt_main2,What is a surprising use for a KNIFE?,make a light shine in someone's eye,4
216,betal18_rope-c048,SemDis_glove_nf_m,betal182104,rope,1.6,0.84826,betal18,gt_main2,What is a surprising use for a ROPE?,child leash,
217,dod20_bottle-c520,SemDis_glove_nf_m,dod2053,bottle,3.0,1.16523,dod20,gt_main2,What is a surprising use for a BOTTLE?,looking glass,5
218,betal18_box-e954,SemDis_glove_nf_m,betal182089,box,2.1,1.17923,betal18,gt_main2,What is a surprising use for a BOX?,boxing practice,
219,hmsl_paperclip-5468,SemDis_glove_nf_m,hmsly89Nm2JI,paperclip,2.5,0.78762,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,ear cleaner,3.0
220,setal08_brick-c333,SemDis_glove_nf_m,setal08205,brick,1.7000000000000002,0.81113,setal08,gt_main2,What is a surprising use for a BRICK?,use it to fight off criminals,4.0
221,setal08_knife-7ea2,SemDis_glove_nf_m,setal08216,knife,1.7000000000000002,1.15688,setal08,gt_main2,What is a surprising use for a KNIFE?,cut up your lawn,6.0
222,setal08_knife-791f,SemDis_glove_nf_m,setal0896,knife,1.7000000000000002,1.19666,setal08,gt_main2,What is a surprising use for a KNIFE?,perform surgeries,2.0
223,hmsl_brick-e194,SemDis_glove_nf_m,hmslQb709hFR,brick,4.3,1.17675,hmsl,gt_main2,What is a surprising use for a BRICK?,Use in toilet reservoir to reduce water consumption,3.0
224,hmsl_brick-18bf,SemDis_glove_nf_m,hmslYpLqZ40R,brick,2.2,1.14277,hmsl,gt_main2,What is a surprising use for a BRICK?,a border for flowers,1.0
225,motesp-g1_ball-13OO,SemDis_glove_nf_m,13OO,ball,4.6,0.65301,motesp,gt_main2,What is a surprising use for a BALL?,"i would poke a hole in it then I would fill it with icing, so if you pop it, you have icing all over your face.",
226,snbmo09_box-4735,SemDis_glove_nf_m,snbmo09184,box,2.0,0.97378,snbmo09,gt_main2,What is a surprising use for a BOX?,as a footstool,3
227,hmsl_brick-77e5,SemDis_glove_nf_m,hmslcMdakEnx,brick,1.0,,hmsl,gt_main2,What is a surprising use for a BRICK?,f,8.0
228,snbmo09_box-5720,SemDis_glove_nf_m,snbmo09133,box,1.3,0.8174399999999999,snbmo09,gt_main2,What is a surprising use for a BOX?,use as a trashcan,8
229,motesf_bottle-c23a,SemDis_glove_nf_m,motesf757b,bottle,1.6,1.20302,motesf,gt_main2,What is a surprising use for a BOTTLE?,so you can put water and when you sweat you can drink it.,8
230,snbmo09_brick-e813,SemDis_glove_nf_m,snbmo0916,brick,2.0,1.19534,snbmo09,gt_main2,What is a surprising use for a BRICK?,break into more bricks and use them for stuff,9
231,snbmo09_box-6ddc,SemDis_glove_nf_m,snbmo0990,box,1.7000000000000002,1.15509,snbmo09,gt_main2,What is a surprising use for a BOX?,a place to sit,4
232,motesf_hat-8c1a,SemDis_glove_nf_m,motesf45c4,hat,3.0,1.18953,motesf,gt_main2,What is a surprising use for a HAT?,sleep in it and put it in the poop,4
233,motesp-g1_spoon-33RM,SemDis_glove_nf_m,33RM,spoon,2.8,0.92533,motesp,gt_main2,What is a surprising use for a SPOON?,Using a spoon backwards to eat or drink.,
234,setal08_brick-e684,SemDis_glove_nf_m,setal08195,brick,2.7,1.15434,setal08,gt_main2,What is a surprising use for a BRICK?,a not so safe toy,9.0
235,dod20_bottle-b002,SemDis_glove_nf_m,dod2091,bottle,1.8,1.0811,dod20,gt_main2,What is a surprising use for a BOTTLE?,storage container,0
236,bs12_brick-4dcf,SemDis_glove_nf_m,bs1288,brick,2.6,0.82111,bs12,gt_main2,What is a surprising use for a BRICK?,make an outfit with pieces on it,
237,snbmo09_knife-18b3,SemDis_glove_nf_m,snbmo0986,knife,2.2,1.21245,snbmo09,gt_main2,What is a surprising use for a KNIFE?,use as a hole puncher,1
238,motesf_toothbrush-7c05,SemDis_glove_nf_m,motesf06eb,toothbrush,3.3,0.87535,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,A do-it-for-you toothbrush. You just tell it what to do and it will do.,5
239,snbmo09_brick-f4fb,SemDis_glove_nf_m,snbmo091,brick,1.7000000000000002,0.9075,snbmo09,gt_main2,What is a surprising use for a BRICK?,sledgehammer,8
240,dod20_shoe-51a8,SemDis_glove_nf_m,dod2013,shoe,1.5,0.8607,dod20,gt_main2,What is a surprising use for a SHOE?,kick,2
241,dod20_bottle-006a,SemDis_glove_nf_m,dod2081,bottle,2.7,1.06141,dod20,gt_main2,What is a surprising use for a BOTTLE?,spit cup,2
242,dod20_shoe-6f8e,SemDis_glove_nf_m,dod2052,shoe,3.5,1.07515,dod20,gt_main2,What is a surprising use for a SHOE?,can be used for hiding small objects if you cut a small hole in the sole on the inside,2
243,bs12_brick-0fff,SemDis_glove_nf_m,bs1218,brick,1.0,0.83401,bs12,gt_main2,What is a surprising use for a BRICK?,Short stepping stool,
244,motesf_sock-4f9c,SemDis_glove_nf_m,motesf37bc,sock,3.0,0.99777,motesf,gt_main2,What is a surprising use for a SOCK?,You can use it by putting your sunglasses in there,5
245,dod20_table-85dd,SemDis_glove_nf_m,dod2086,table,3.8,0.89307,dod20,gt_main2,What is a surprising use for a TABLE?,weapon,1
246,betal18_rope-f572,SemDis_glove_nf_m,betal182072,rope,2.4,1.10082,betal18,gt_main2,What is a surprising use for a ROPE?,collect shells with,
247,bs12_brick-a1de,SemDis_glove_nf_m,bs1259,brick,1.4,0.79663,bs12,gt_main2,What is a surprising use for a BRICK?,throw rocks at to see who can break it,
248,snb17_box-0779,SemDis_glove_nf_m,snb17108,box,2.3,1.21552,snb17,gt_main2,What is a surprising use for a BOX?,work hat,
249,dod20_fork-c80c,SemDis_glove_nf_m,dod2028,fork,4.5,0.94101,dod20,gt_main2,What is a surprising use for a FORK?,use as a tool to help hold your nail against the wall while hitting the nail with your hammer so your fingers dont get smashed,1
250,motesf_sock-0f98,SemDis_glove_nf_m,motesf8dd4,sock,3.6,1.06429,motesf,gt_main2,What is a surprising use for a SOCK?,A popsicle holder.,4
251,setal08_knife-d02c,SemDis_glove_nf_m,setal08149,knife,3.0,1.21473,setal08,gt_main2,What is a surprising use for a KNIFE?,apply paint,1.0
252,setal08_knife-910a,SemDis_glove_nf_m,setal08153,knife,1.7000000000000002,,setal08,gt_main2,What is a surprising use for a KNIFE?,screwdiver,2.0
253,setal08_brick-a128,SemDis_glove_nf_m,setal08189,brick,3.0,1.1917,setal08,gt_main2,What is a surprising use for a BRICK?,"they are used for remembering people, graduation, deceased, or others",4.0
254,hmsl_brick-fbf5,SemDis_glove_nf_m,hmslaP33crx5,brick,2.7,1.19622,hmsl,gt_main2,What is a surprising use for a BRICK?,hot stone,8.0
255,dod20_fork-f403,SemDis_glove_nf_m,dod2052,fork,2.3,1.08435,dod20,gt_main2,What is a surprising use for a FORK?,stabbing holes in a potato before cooking,3
256,hmsl_brick-fd67,SemDis_glove_nf_m,hmslDD94108z,brick,1.1,1.12913,hmsl,gt_main2,What is a surprising use for a BRICK?,make stairs,4.0
257,dod20_bottle-efa7,SemDis_glove_nf_m,dod2037,bottle,2.0,0.97139,dod20,gt_main2,What is a surprising use for a BOTTLE?,convey,4
258,hmsl_paperclip-d7b4,SemDis_glove_nf_m,hmslUBn73eP3,paperclip,2.5,0.53746,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use to keep a shirt closed.,6.0
259,setal08_knife-9877,SemDis_glove_nf_m,setal08215,knife,1.0,0.88919,setal08,gt_main2,What is a surprising use for a KNIFE?,use to pry open something,8.0
260,dod20_bottle-8235,SemDis_glove_nf_m,dod2064,bottle,3.8,1.10424,dod20,gt_main2,What is a surprising use for a BOTTLE?,jewelry stand,6
261,motesf_sock-b9e5,SemDis_glove_nf_m,motesf38b3,sock,2.7,0.91134,motesf,gt_main2,What is a surprising use for a SOCK?,put it on your hands and make a sock puppet,2
262,setal08_brick-3bae,SemDis_glove_nf_m,setal08184,brick,1.7000000000000002,0.87382,setal08,gt_main2,What is a surprising use for a BRICK?,hold books on a shelf,3.0
263,dod20_bottle-1610,SemDis_glove_nf_m,dod2081,bottle,3.2,0.92229,dod20,gt_main2,What is a surprising use for a BOTTLE?,christen a boat,8
264,snbmo09_knife-7bca,SemDis_glove_nf_m,snbmo09200,knife,2.5,1.06154,snbmo09,gt_main2,What is a surprising use for a KNIFE?,"make bags - purses, shopping, wallets",5
265,snb17_box-3ef9,SemDis_glove_nf_m,snb17131,box,1.7000000000000002,1.21898,snb17,gt_main2,What is a surprising use for a BOX?,see how far it can be kicked,
266,bs12_brick-af91,SemDis_glove_nf_m,bs1233,brick,1.4,0.94763,bs12,gt_main2,What is a surprising use for a BRICK?,gas pedal holder,
267,snb17_box-7e6b,SemDis_glove_nf_m,snb17108,box,1.3,0.77229,snb17,gt_main2,What is a surprising use for a BOX?,holding stuffed animals,
268,hmsl_paperclip-2c05,SemDis_glove_nf_m,hmslr239i5kp,paperclip,1.7000000000000002,1.3357,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,poke a hole through something,2.0
269,snb17_rope-1cb4,SemDis_glove_nf_m,snb1725,rope,1.7000000000000002,0.95306,snb17,gt_main2,What is a surprising use for a ROPE?,hair ties,
270,dod20_shovel-59cb,SemDis_glove_nf_m,dod2044,shovel,3.5,0.89916,dod20,gt_main2,What is a surprising use for a SHOVEL?,bird house stand,2
271,motesf_lightbulb-9be0,SemDis_glove_nf_m,motesf74db,lightbulb,1.3,1.07771,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,You can use it to help you read in a dark place.,3
272,motesf_spoon-0e02,SemDis_glove_nf_m,motesf19ca,spoon,3.0,1.0362,motesf,gt_main2,What is a surprising use for a SPOON?,an arrow to shoot with.,2
273,motesf_pencil-c9d9,SemDis_glove_nf_m,motesff90f,pencil,3.6,1.05855,motesf,gt_main2,What is a surprising use for a PENCIL?,a way is to make it as a bullet for guns.,1
274,betal18_box-16f1,SemDis_glove_nf_m,betal182111,box,1.3,0.76324,betal18,gt_main2,What is a surprising use for a BOX?,car if you attach wheels,
275,hmsl_paperclip-95e1,SemDis_glove_nf_m,hmslK883nL64,paperclip,1.8,0.73826,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,hole punch,1.0
276,dod20_shovel-0233,SemDis_glove_nf_m,dod2056,shovel,2.5,0.89644,dod20,gt_main2,What is a surprising use for a SHOVEL?,hitting,1
277,betal18_rope-c21a,SemDis_glove_nf_m,betal182170,rope,1.6,1.06455,betal18,gt_main2,What is a surprising use for a ROPE?,murder weapon,
278,hmsl_paperclip-cb81,SemDis_glove_nf_m,hmslA26c3z9n,paperclip,2.7,1.38483,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,color counters for children,6.0
279,betal18_box-aabd,SemDis_glove_nf_m,betal182058,box,1.3,0.65871,betal18,gt_main2,What is a surprising use for a BOX?,Throw it like a ball,
280,betal18_rope-074d,SemDis_glove_nf_m,betal182065,rope,3.3,0.87706,betal18,gt_main2,What is a surprising use for a ROPE?,lawnmower,
281,snb17_box-c257,SemDis_glove_nf_m,snb171,box,1.3,1.14922,snb17,gt_main2,What is a surprising use for a BOX?,object head,
282,motesf_lightbulb-1b8a,SemDis_glove_nf_m,motesf819f,lightbulb,2.7,0.84504,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,ornaments,3
283,motesf_ball-bc4c,SemDis_glove_nf_m,motesf9872,ball,2.1,0.67503,motesf,gt_main2,What is a surprising use for a BALL?,to roll on it,3
284,setal08_knife-89ea,SemDis_glove_nf_m,setal0885,knife,1.3,1.08998,setal08,gt_main2,What is a surprising use for a KNIFE?,pop things,13.0
285,dod20_brick-a151,SemDis_glove_nf_m,dod2013,brick,2.2,0.8522000000000001,dod20,gt_main2,What is a surprising use for a BRICK?,weigh down something light,8
286,hmsl_paperclip-5762,SemDis_glove_nf_m,hmslFQfN6485,paperclip,2.5,0.93186,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,fashion into a bracelet,4.0
287,hmsl_brick-94a2,SemDis_glove_nf_m,hmslP07U97OU,brick,1.3,0.74671,hmsl,gt_main2,What is a surprising use for a BRICK?,a rock,18.0
288,betal18_box-9e60,SemDis_glove_nf_m,betal182166,box,1.3,0.62732,betal18,gt_main2,What is a surprising use for a BOX?,Ball,
289,hmsl_paperclip-af37,SemDis_glove_nf_m,hmsl1zNzBi5Y,paperclip,3.0,0.4053,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,make paperclip man out of it,1.0
290,dod20_pants-0f96,SemDis_glove_nf_m,dod2059,pants,3.5,0.5824,dod20,gt_main2,What is a surprising use for PANTS?,bag,4
291,dod20_table-4e9c,SemDis_glove_nf_m,dod2056,table,2.5,1.27179,dod20,gt_main2,What is a surprising use for a TABLE?,performing surgery,1
292,hmsl_paperclip-e135,SemDis_glove_nf_m,hmslVRjUpNjw,paperclip,2.5,0.53693,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Hang pictures,2.0
293,motesp-g1_spoon-31MB,SemDis_glove_nf_m,31MB,spoon,3.2,0.92377,motesp,gt_main2,What is a surprising use for a SPOON?,you can use a spoon to make a homemade slingshot.,
294,betal18_rope-1d56,SemDis_glove_nf_m,betal182155,rope,1.3,1.10573,betal18,gt_main2,What is a surprising use for a ROPE?,make it a pet,
295,bs12_brick-880f,SemDis_glove_nf_m,bs124,brick,3.4,1.19257,bs12,gt_main2,What is a surprising use for a BRICK?,put two sticks through the with 4 wheels to create a car.,
296,dod20_shoe-aac1,SemDis_glove_nf_m,dod2085,shoe,2.7,0.82452,dod20,gt_main2,What is a surprising use for a SHOE?,hit,7
