,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
166,setal08_brick-4706,SemDis_TASA_nf_m,setal08228,brick,1.7000000000000002,0.98799,setal08,gt_main2,What is a surprising use for a BRICK?,car stopper (behind tires),6.0
167,motesf_sock-26be,SemDis_TASA_nf_m,motesfcaf1,sock,2.7,1.08276,motesf,gt_main2,What is a surprising use for a SOCK?,using it as gloves.,8
168,hmsl_brick-c35f,SemDis_TASA_nf_m,hmsl01VqTes5,brick,1.5,1.09704,hmsl,gt_main2,What is a surprising use for a BRICK?,paper w,5.0
169,betal18_box-c10d,SemDis_TASA_nf_m,betal182087,box,1.3,1.00131,betal18,gt_main2,What is a surprising use for a BOX?,furniture,
170,setal08_knife-9ed4,SemDis_TASA_nf_m,setal0819,knife,1.3,0.88336,setal08,gt_main2,What is a surprising use for a KNIFE?,carve something into a table,8.0
171,dod20_pants-fa4d,SemDis_TASA_nf_m,dod2068,pants,2.2,,dod20,gt_main2,What is a surprising use for PANTS?,wrags,1
172,dod20_tire-9583,SemDis_TASA_nf_m,dod2027,tire,2.7,1.05265,dod20,gt_main2,What is a surprising use for a TIRE?,shred it into rubber pellets for playground material,5
173,motesf_toothbrush-a047,SemDis_TASA_nf_m,motesf839a,toothbrush,3.0,0.97927,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,you can clean inside your nails,6
174,snb17_rope-3d6a,SemDis_TASA_nf_m,snb17100,rope,2.3,1.00223,snb17,gt_main2,What is a surprising use for a ROPE?,ball,
175,betal18_rope-8b0e,SemDis_TASA_nf_m,betal182092,rope,3.0,1.02417,betal18,gt_main2,What is a surprising use for a ROPE?,mummy wrappings,
176,hmsl_brick-e34c,SemDis_TASA_nf_m,hmslzvXd0H7K,brick,1.7000000000000002,1.01863,hmsl,gt_main2,What is a surprising use for a BRICK?,ballast,7.0
177,dod20_fork-f084,SemDis_TASA_nf_m,dod2071,fork,1.5,1.02134,dod20,gt_main2,What is a surprising use for a FORK?,get olives out of a jar,5
178,snbmo09_brick-2293,SemDis_TASA_nf_m,snbmo09161,brick,1.7000000000000002,0.96582,snbmo09,gt_main2,What is a surprising use for a BRICK?,paint it (to be used as decoration) so it doesn't look like a brick,5
179,snbmo09_brick-43d3,SemDis_TASA_nf_m,snbmo0922,brick,2.5,1.08338,snbmo09,gt_main2,What is a surprising use for a BRICK?,use as a name plate,3
180,bs12_brick-e230,SemDis_TASA_nf_m,bs1210,brick,1.4,1.07182,bs12,gt_main2,What is a surprising use for a BRICK?,notebook,
181,betal18_rope-bc40,SemDis_TASA_nf_m,betal182007,rope,1.0,1.08174,betal18,gt_main2,What is a surprising use for a ROPE?,hang decorations from,
182,dod20_brick-431c,SemDis_TASA_nf_m,dod2062,brick,3.2,1.02353,dod20,gt_main2,What is a surprising use for a BRICK?,hit someone over head with,0
183,betal18_box-860b,SemDis_TASA_nf_m,betal182058,box,2.4,1.02978,betal18,gt_main2,What is a surprising use for a BOX?,bird feeder,
184,motesf_spoon-9e22,SemDis_TASA_nf_m,motesfeda8,spoon,2.4,0.96773,motesf,gt_main2,What is a surprising use for a SPOON?,To dig dirt.,2
185,dod20_brick-b11b,SemDis_TASA_nf_m,dod203,brick,1.6,0.97944,dod20,gt_main2,What is a surprising use for a BRICK?,yard decoration,1
186,hmsl_paperclip-b36a,SemDis_TASA_nf_m,hmsl5KN8A59N,paperclip,1.7000000000000002,0.90937,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use it to hang things,2.0
187,setal08_knife-072f,SemDis_TASA_nf_m,setal08202,knife,1.0,0.9887,setal08,gt_main2,What is a surprising use for a KNIFE?,physically harm someone,9.0
188,bs12_brick-ca69,SemDis_TASA_nf_m,bs12114,brick,3.4,1.01073,bs12,gt_main2,What is a surprising use for a BRICK?,(if it has holes)  toothbrush and toothpaste holder,
189,dod20_brick-abb9,SemDis_TASA_nf_m,dod209,brick,1.0,0.94835,dod20,gt_main2,What is a surprising use for a BRICK?,making wall,0
190,setal08_knife-8669,SemDis_TASA_nf_m,setal08218,knife,2.3,1.04417,setal08,gt_main2,What is a surprising use for a KNIFE?,opening a battery compartment,3.0
191,dod20_bottle-754c,SemDis_TASA_nf_m,dod2060,bottle,2.0,1.04749,dod20,gt_main2,What is a surprising use for a BOTTLE?,storage,0
192,snb17_box-4722,SemDis_TASA_nf_m,snb1738,box,1.7000000000000002,1.08962,snb17,gt_main2,What is a surprising use for a BOX?,hide alcohol,
193,setal08_brick-4ad2,SemDis_TASA_nf_m,setal08164,brick,2.7,0.91243,setal08,gt_main2,What is a surprising use for a BRICK?,look through holes to play game with a child,10.0
194,motesf_pencil-619b,SemDis_TASA_nf_m,motesfa597,pencil,3.6,1.00231,motesf,gt_main2,What is a surprising use for a PENCIL?,A surprising use for a pencil would be to make them trees,7
195,snbmo09_brick-4ff8,SemDis_TASA_nf_m,snbmo09176,brick,1.5,1.05858,snbmo09,gt_main2,What is a surprising use for a BRICK?,use it as a decorative object,4
196,hmsl_brick-dc04,SemDis_TASA_nf_m,hmsl5d5xLMEq,brick,2.7,1.02044,hmsl,gt_main2,What is a surprising use for a BRICK?,Brace to elevate a dog house,4.0
197,motesp-g1_spoon-12AM,SemDis_TASA_nf_m,12AM,spoon,4.8,0.90114,motesp,gt_main2,What is a surprising use for a SPOON?,to make armour ,
198,dod20_brick-9f85,SemDis_TASA_nf_m,dod2080,brick,2.3,0.95216,dod20,gt_main2,What is a surprising use for a BRICK?,as a small stool,3
199,dod20_table-bf14,SemDis_TASA_nf_m,dod207,table,2.5,1.06698,dod20,gt_main2,What is a surprising use for a TABLE?,happy place,1
200,dod20_book-dc0e,SemDis_TASA_nf_m,dod2012,book,2.7,0.96689,dod20,gt_main2,What is a surprising use for a BOOK?,to balance uneven chair legs,5
201,hmsl_paperclip-0062,SemDis_TASA_nf_m,hmslAHxx5oRE,paperclip,2.5,1.02738,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use as a fishing hook,7.0
202,setal08_knife-2996,SemDis_TASA_nf_m,setal0862,knife,2.0,0.89098,setal08,gt_main2,What is a surprising use for a KNIFE?,unlock a door,4.0
203,snbmo09_knife-d3f6,SemDis_TASA_nf_m,snbmo09133,knife,1.8,0.93969,snbmo09,gt_main2,What is a surprising use for a KNIFE?,acting shows (knife swallowers),6
204,bs12_brick-b58e,SemDis_TASA_nf_m,bs12106,brick,1.1,0.97394,bs12,gt_main2,What is a surprising use for a BRICK?,build houses,
205,dod20_rope-7fb4,SemDis_TASA_nf_m,dod2049,rope,2.5,0.98891,dod20,gt_main2,What is a surprising use for a ROPE?,to hand stuff on,3
206,bs12_brick-fa33,SemDis_TASA_nf_m,bs1253,brick,3.4,1.00204,bs12,gt_main2,What is a surprising use for a BRICK?,place cards,
207,motesf_spoon-90d5,SemDis_TASA_nf_m,motesfbd68,spoon,2.1,0.95044,motesf,gt_main2,What is a surprising use for a SPOON?,throw it,7
208,bs12_brick-22dc,SemDis_TASA_nf_m,bs1264,brick,2.2,1.0471,bs12,gt_main2,What is a surprising use for a BRICK?,If you sculpt it a little  you can make an inconvenient pair of shoes,
209,snbmo09_knife-1865,SemDis_TASA_nf_m,snbmo09110,knife,1.4,0.92144,snbmo09,gt_main2,What is a surprising use for a KNIFE?,throwing,3
210,motesp-g1_ball-27CA,SemDis_TASA_nf_m,27CA,ball,2.8,0.99303,motesp,gt_main2,What is a surprising use for a BALL?,Let out the air and fill it with water.,
211,motesf_lightbulb-1b2b,SemDis_TASA_nf_m,motesf072b,lightbulb,2.4,0.98953,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,you can put color paper in it then turn it on.,8
212,setal08_brick-17a6,SemDis_TASA_nf_m,setal0829,brick,2.0,1.07097,setal08,gt_main2,What is a surprising use for a BRICK?,plant flowers in the holes in the brick,6.0
213,hmsl_paperclip-6ff8,SemDis_TASA_nf_m,hmslWEM1cAry,paperclip,1.0,1.09631,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use it to bind papers together,4.0
214,dod20_fork-f03b,SemDis_TASA_nf_m,dod2053,fork,2.0,0.9157,dod20,gt_main2,What is a surprising use for a FORK?,whisk,4
215,snbmo09_knife-ddf0,SemDis_TASA_nf_m,snbmo09165,knife,2.5,1.02256,snbmo09,gt_main2,What is a surprising use for a KNIFE?,make a light shine in someone's eye,4
216,betal18_rope-c048,SemDis_TASA_nf_m,betal182104,rope,1.6,1.10968,betal18,gt_main2,What is a surprising use for a ROPE?,child leash,
217,dod20_bottle-c520,SemDis_TASA_nf_m,dod2053,bottle,3.0,0.97691,dod20,gt_main2,What is a surprising use for a BOTTLE?,looking glass,5
218,betal18_box-e954,SemDis_TASA_nf_m,betal182089,box,2.1,0.99841,betal18,gt_main2,What is a surprising use for a BOX?,boxing practice,
219,hmsl_paperclip-5468,SemDis_TASA_nf_m,hmsly89Nm2JI,paperclip,2.5,1.02102,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,ear cleaner,3.0
220,setal08_brick-c333,SemDis_TASA_nf_m,setal08205,brick,1.7000000000000002,1.05589,setal08,gt_main2,What is a surprising use for a BRICK?,use it to fight off criminals,4.0
221,setal08_knife-7ea2,SemDis_TASA_nf_m,setal08216,knife,1.7000000000000002,1.03052,setal08,gt_main2,What is a surprising use for a KNIFE?,cut up your lawn,6.0
222,setal08_knife-791f,SemDis_TASA_nf_m,setal0896,knife,1.7000000000000002,1.12034,setal08,gt_main2,What is a surprising use for a KNIFE?,perform surgeries,2.0
223,hmsl_brick-e194,SemDis_TASA_nf_m,hmslQb709hFR,brick,4.3,0.93525,hmsl,gt_main2,What is a surprising use for a BRICK?,Use in toilet reservoir to reduce water consumption,3.0
224,hmsl_brick-18bf,SemDis_TASA_nf_m,hmslYpLqZ40R,brick,2.2,0.99937,hmsl,gt_main2,What is a surprising use for a BRICK?,a border for flowers,1.0
225,motesp-g1_ball-13OO,SemDis_TASA_nf_m,13OO,ball,4.6,1.00472,motesp,gt_main2,What is a surprising use for a BALL?,"i would poke a hole in it then I would fill it with icing, so if you pop it, you have icing all over your face.",
226,snbmo09_box-4735,SemDis_TASA_nf_m,snbmo09184,box,2.0,1.03335,snbmo09,gt_main2,What is a surprising use for a BOX?,as a footstool,3
227,hmsl_brick-77e5,SemDis_TASA_nf_m,hmslcMdakEnx,brick,1.0,,hmsl,gt_main2,What is a surprising use for a BRICK?,f,8.0
228,snbmo09_box-5720,SemDis_TASA_nf_m,snbmo09133,box,1.3,1.07928,snbmo09,gt_main2,What is a surprising use for a BOX?,use as a trashcan,8
229,motesf_bottle-c23a,SemDis_TASA_nf_m,motesf757b,bottle,1.6,0.96554,motesf,gt_main2,What is a surprising use for a BOTTLE?,so you can put water and when you sweat you can drink it.,8
230,snbmo09_brick-e813,SemDis_TASA_nf_m,snbmo0916,brick,2.0,0.97358,snbmo09,gt_main2,What is a surprising use for a BRICK?,break into more bricks and use them for stuff,9
231,snbmo09_box-6ddc,SemDis_TASA_nf_m,snbmo0990,box,1.7000000000000002,1.02313,snbmo09,gt_main2,What is a surprising use for a BOX?,a place to sit,4
232,motesf_hat-8c1a,SemDis_TASA_nf_m,motesf45c4,hat,3.0,1.15204,motesf,gt_main2,What is a surprising use for a HAT?,sleep in it and put it in the poop,4
233,motesp-g1_spoon-33RM,SemDis_TASA_nf_m,33RM,spoon,2.8,0.95546,motesp,gt_main2,What is a surprising use for a SPOON?,Using a spoon backwards to eat or drink.,
234,setal08_brick-e684,SemDis_TASA_nf_m,setal08195,brick,2.7,0.99575,setal08,gt_main2,What is a surprising use for a BRICK?,a not so safe toy,9.0
235,dod20_bottle-b002,SemDis_TASA_nf_m,dod2091,bottle,1.8,0.97851,dod20,gt_main2,What is a surprising use for a BOTTLE?,storage container,0
236,bs12_brick-4dcf,SemDis_TASA_nf_m,bs1288,brick,2.6,1.00255,bs12,gt_main2,What is a surprising use for a BRICK?,make an outfit with pieces on it,
237,snbmo09_knife-18b3,SemDis_TASA_nf_m,snbmo0986,knife,2.2,1.02003,snbmo09,gt_main2,What is a surprising use for a KNIFE?,use as a hole puncher,1
238,motesf_toothbrush-7c05,SemDis_TASA_nf_m,motesf06eb,toothbrush,3.3,0.96693,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,A do-it-for-you toothbrush. You just tell it what to do and it will do.,5
239,snbmo09_brick-f4fb,SemDis_TASA_nf_m,snbmo091,brick,1.7000000000000002,0.93197,snbmo09,gt_main2,What is a surprising use for a BRICK?,sledgehammer,8
240,dod20_shoe-51a8,SemDis_TASA_nf_m,dod2013,shoe,1.5,0.96328,dod20,gt_main2,What is a surprising use for a SHOE?,kick,2
241,dod20_bottle-006a,SemDis_TASA_nf_m,dod2081,bottle,2.7,0.99925,dod20,gt_main2,What is a surprising use for a BOTTLE?,spit cup,2
242,dod20_shoe-6f8e,SemDis_TASA_nf_m,dod2052,shoe,3.5,0.98461,dod20,gt_main2,What is a surprising use for a SHOE?,can be used for hiding small objects if you cut a small hole in the sole on the inside,2
243,bs12_brick-0fff,SemDis_TASA_nf_m,bs1218,brick,1.0,1.01223,bs12,gt_main2,What is a surprising use for a BRICK?,Short stepping stool,
244,motesf_sock-4f9c,SemDis_TASA_nf_m,motesf37bc,sock,3.0,0.97879,motesf,gt_main2,What is a surprising use for a SOCK?,You can use it by putting your sunglasses in there,5
245,dod20_table-85dd,SemDis_TASA_nf_m,dod2086,table,3.8,1.03313,dod20,gt_main2,What is a surprising use for a TABLE?,weapon,1
246,betal18_rope-f572,SemDis_TASA_nf_m,betal182072,rope,2.4,1.05569,betal18,gt_main2,What is a surprising use for a ROPE?,collect shells with,
247,bs12_brick-a1de,SemDis_TASA_nf_m,bs1259,brick,1.4,0.9825,bs12,gt_main2,What is a surprising use for a BRICK?,throw rocks at to see who can break it,
248,snb17_box-0779,SemDis_TASA_nf_m,snb17108,box,2.3,0.96287,snb17,gt_main2,What is a surprising use for a BOX?,work hat,
249,dod20_fork-c80c,SemDis_TASA_nf_m,dod2028,fork,4.5,0.99766,dod20,gt_main2,What is a surprising use for a FORK?,use as a tool to help hold your nail against the wall while hitting the nail with your hammer so your fingers dont get smashed,1
250,motesf_sock-0f98,SemDis_TASA_nf_m,motesf8dd4,sock,3.6,0.96495,motesf,gt_main2,What is a surprising use for a SOCK?,A popsicle holder.,4
251,setal08_knife-d02c,SemDis_TASA_nf_m,setal08149,knife,3.0,1.0601,setal08,gt_main2,What is a surprising use for a KNIFE?,apply paint,1.0
252,setal08_knife-910a,SemDis_TASA_nf_m,setal08153,knife,1.7000000000000002,,setal08,gt_main2,What is a surprising use for a KNIFE?,screwdiver,2.0
253,setal08_brick-a128,SemDis_TASA_nf_m,setal08189,brick,3.0,1.04145,setal08,gt_main2,What is a surprising use for a BRICK?,"they are used for remembering people, graduation, deceased, or others",4.0
254,hmsl_brick-fbf5,SemDis_TASA_nf_m,hmslaP33crx5,brick,2.7,0.9168,hmsl,gt_main2,What is a surprising use for a BRICK?,hot stone,8.0
255,dod20_fork-f403,SemDis_TASA_nf_m,dod2052,fork,2.3,1.04036,dod20,gt_main2,What is a surprising use for a FORK?,stabbing holes in a potato before cooking,3
256,hmsl_brick-fd67,SemDis_TASA_nf_m,hmslDD94108z,brick,1.1,1.035,hmsl,gt_main2,What is a surprising use for a BRICK?,make stairs,4.0
257,dod20_bottle-efa7,SemDis_TASA_nf_m,dod2037,bottle,2.0,0.96469,dod20,gt_main2,What is a surprising use for a BOTTLE?,convey,4
258,hmsl_paperclip-d7b4,SemDis_TASA_nf_m,hmslUBn73eP3,paperclip,2.5,1.01598,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use to keep a shirt closed.,6.0
259,setal08_knife-9877,SemDis_TASA_nf_m,setal08215,knife,1.0,1.00719,setal08,gt_main2,What is a surprising use for a KNIFE?,use to pry open something,8.0
260,dod20_bottle-8235,SemDis_TASA_nf_m,dod2064,bottle,3.8,0.9606,dod20,gt_main2,What is a surprising use for a BOTTLE?,jewelry stand,6
261,motesf_sock-b9e5,SemDis_TASA_nf_m,motesf38b3,sock,2.7,0.99627,motesf,gt_main2,What is a surprising use for a SOCK?,put it on your hands and make a sock puppet,2
262,setal08_brick-3bae,SemDis_TASA_nf_m,setal08184,brick,1.7000000000000002,1.07044,setal08,gt_main2,What is a surprising use for a BRICK?,hold books on a shelf,3.0
263,dod20_bottle-1610,SemDis_TASA_nf_m,dod2081,bottle,3.2,1.01378,dod20,gt_main2,What is a surprising use for a BOTTLE?,christen a boat,8
264,snbmo09_knife-7bca,SemDis_TASA_nf_m,snbmo09200,knife,2.5,1.06504,snbmo09,gt_main2,What is a surprising use for a KNIFE?,"make bags - purses, shopping, wallets",5
265,snb17_box-3ef9,SemDis_TASA_nf_m,snb17131,box,1.7000000000000002,1.06033,snb17,gt_main2,What is a surprising use for a BOX?,see how far it can be kicked,
266,bs12_brick-af91,SemDis_TASA_nf_m,bs1233,brick,1.4,1.1098,bs12,gt_main2,What is a surprising use for a BRICK?,gas pedal holder,
267,snb17_box-7e6b,SemDis_TASA_nf_m,snb17108,box,1.3,1.01,snb17,gt_main2,What is a surprising use for a BOX?,holding stuffed animals,
268,hmsl_paperclip-2c05,SemDis_TASA_nf_m,hmslr239i5kp,paperclip,1.7000000000000002,1.01234,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,poke a hole through something,2.0
269,snb17_rope-1cb4,SemDis_TASA_nf_m,snb1725,rope,1.7000000000000002,1.01488,snb17,gt_main2,What is a surprising use for a ROPE?,hair ties,
270,dod20_shovel-59cb,SemDis_TASA_nf_m,dod2044,shovel,3.5,1.00814,dod20,gt_main2,What is a surprising use for a SHOVEL?,bird house stand,2
271,motesf_lightbulb-9be0,SemDis_TASA_nf_m,motesf74db,lightbulb,1.3,0.99009,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,You can use it to help you read in a dark place.,3
272,motesf_spoon-0e02,SemDis_TASA_nf_m,motesf19ca,spoon,3.0,0.97693,motesf,gt_main2,What is a surprising use for a SPOON?,an arrow to shoot with.,2
273,motesf_pencil-c9d9,SemDis_TASA_nf_m,motesff90f,pencil,3.6,0.97735,motesf,gt_main2,What is a surprising use for a PENCIL?,a way is to make it as a bullet for guns.,1
274,betal18_box-16f1,SemDis_TASA_nf_m,betal182111,box,1.3,1.00824,betal18,gt_main2,What is a surprising use for a BOX?,car if you attach wheels,
275,hmsl_paperclip-95e1,SemDis_TASA_nf_m,hmslK883nL64,paperclip,1.8,0.82111,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,hole punch,1.0
276,dod20_shovel-0233,SemDis_TASA_nf_m,dod2056,shovel,2.5,1.00863,dod20,gt_main2,What is a surprising use for a SHOVEL?,hitting,1
277,betal18_rope-c21a,SemDis_TASA_nf_m,betal182170,rope,1.6,1.03323,betal18,gt_main2,What is a surprising use for a ROPE?,murder weapon,
278,hmsl_paperclip-cb81,SemDis_TASA_nf_m,hmslA26c3z9n,paperclip,2.7,0.96423,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,color counters for children,6.0
279,betal18_box-aabd,SemDis_TASA_nf_m,betal182058,box,1.3,1.01588,betal18,gt_main2,What is a surprising use for a BOX?,Throw it like a ball,
280,betal18_rope-074d,SemDis_TASA_nf_m,betal182065,rope,3.3,1.00915,betal18,gt_main2,What is a surprising use for a ROPE?,lawnmower,
281,snb17_box-c257,SemDis_TASA_nf_m,snb171,box,1.3,1.09433,snb17,gt_main2,What is a surprising use for a BOX?,object head,
282,motesf_lightbulb-1b8a,SemDis_TASA_nf_m,motesf819f,lightbulb,2.7,1.0292,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,ornaments,3
283,motesf_ball-bc4c,SemDis_TASA_nf_m,motesf9872,ball,2.1,0.84478,motesf,gt_main2,What is a surprising use for a BALL?,to roll on it,3
284,setal08_knife-89ea,SemDis_TASA_nf_m,setal0885,knife,1.3,0.98743,setal08,gt_main2,What is a surprising use for a KNIFE?,pop things,13.0
285,dod20_brick-a151,SemDis_TASA_nf_m,dod2013,brick,2.2,1.02982,dod20,gt_main2,What is a surprising use for a BRICK?,weigh down something light,8
286,hmsl_paperclip-5762,SemDis_TASA_nf_m,hmslFQfN6485,paperclip,2.5,0.90414,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,fashion into a bracelet,4.0
287,hmsl_brick-94a2,SemDis_TASA_nf_m,hmslP07U97OU,brick,1.3,1.02365,hmsl,gt_main2,What is a surprising use for a BRICK?,a rock,18.0
288,betal18_box-9e60,SemDis_TASA_nf_m,betal182166,box,1.3,0.98265,betal18,gt_main2,What is a surprising use for a BOX?,Ball,
289,hmsl_paperclip-af37,SemDis_TASA_nf_m,hmsl1zNzBi5Y,paperclip,3.0,0.9668,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,make paperclip man out of it,1.0
290,dod20_pants-0f96,SemDis_TASA_nf_m,dod2059,pants,3.5,0.6759999999999999,dod20,gt_main2,What is a surprising use for PANTS?,bag,4
291,dod20_table-4e9c,SemDis_TASA_nf_m,dod2056,table,2.5,1.05969,dod20,gt_main2,What is a surprising use for a TABLE?,performing surgery,1
292,hmsl_paperclip-e135,SemDis_TASA_nf_m,hmslVRjUpNjw,paperclip,2.5,1.02731,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Hang pictures,2.0
293,motesp-g1_spoon-31MB,SemDis_TASA_nf_m,31MB,spoon,3.2,1.01078,motesp,gt_main2,What is a surprising use for a SPOON?,you can use a spoon to make a homemade slingshot.,
294,betal18_rope-1d56,SemDis_TASA_nf_m,betal182155,rope,1.3,1.0772,betal18,gt_main2,What is a surprising use for a ROPE?,make it a pet,
295,bs12_brick-880f,SemDis_TASA_nf_m,bs124,brick,3.4,0.9902,bs12,gt_main2,What is a surprising use for a BRICK?,put two sticks through the with 4 wheels to create a car.,
296,dod20_shoe-aac1,SemDis_TASA_nf_m,dod2085,shoe,2.7,0.98907,dod20,gt_main2,What is a surprising use for a SHOE?,hit,7
297,hmsl_brick-7d32,SemDis_TASA_nf_m,hmsl9DATQk19,brick,1.0,0.91336,hmsl,gt_main2,What is a surprising use for a BRICK?,put in driveway to ma,5.0
298,motesf_pencil-e57f,SemDis_TASA_nf_m,motesf82aa,pencil,3.6,1.05291,motesf,gt_main2,What is a surprising use for a PENCIL?,use it as a hammer,7
299,betal18_box-931e,SemDis_TASA_nf_m,betal182051,box,1.9,1.16666,betal18,gt_main2,What is a surprising use for a BOX?,snake house,
