,id,model,participant,prompt,target,predicted,src
240,dod20_tire-5216,gpt-emb-text-similarity-babbage-001,dod2022,tire,3.0,0.29440232056105464,dod20
241,dod20_tire-220f,gpt-emb-text-similarity-babbage-001,dod2038,tire,2.0,0.3964509555766256,dod20
242,dod20_tire-1a66,gpt-emb-text-similarity-babbage-001,dod2053,tire,3.0,0.27866616833126545,dod20
243,dod20_tire-de5e,gpt-emb-text-similarity-babbage-001,dod2012,tire,2.3,0.34533452328686176,dod20
244,dod20_tire-ccf8,gpt-emb-text-similarity-babbage-001,dod2085,tire,2.3,0.22537690289580503,dod20
245,dod20_tire-2cea,gpt-emb-text-similarity-babbage-001,dod203,tire,3.5,0.22826794099952863,dod20
246,dod20_tire-c9bb,gpt-emb-text-similarity-babbage-001,dod2052,tire,2.2,0.28624995280968846,dod20
247,dod20_tire-440f,gpt-emb-text-similarity-babbage-001,dod2043,tire,1.0,0.30467269603311475,dod20
248,dod20_tire-03a8,gpt-emb-text-similarity-babbage-001,dod2048,tire,2.7,0.3159569517996129,dod20
249,dod20_tire-6eb1,gpt-emb-text-similarity-babbage-001,dod2075,tire,2.8,0.3040611131984017,dod20
250,dod20_tire-75d1,gpt-emb-text-similarity-babbage-001,dod2080,tire,3.2,0.26966171773592884,dod20
251,dod20_tire-3b96,gpt-emb-text-similarity-babbage-001,dod2053,tire,3.0,0.3354448153353994,dod20
252,dod20_tire-4adf,gpt-emb-text-similarity-babbage-001,dod2064,tire,3.8,0.23641452606914048,dod20
253,dod20_tire-e6be,gpt-emb-text-similarity-babbage-001,dod2084,tire,1.0,0.2750965113714269,dod20
254,dod20_tire-2a5e,gpt-emb-text-similarity-babbage-001,dod2063,tire,4.5,0.33369607257008904,dod20
255,dod20_tire-50a7,gpt-emb-text-similarity-babbage-001,dod2025,tire,1.8,0.31060483426757723,dod20
256,dod20_tire-085b,gpt-emb-text-similarity-babbage-001,dod2070,tire,2.3,0.30704547904380497,dod20
257,dod20_tire-8792,gpt-emb-text-similarity-babbage-001,dod2013,tire,1.3,0.29918039611593805,dod20
258,dod20_tire-2ab2,gpt-emb-text-similarity-babbage-001,dod2026,tire,2.2,0.3051467635263785,dod20
259,dod20_tire-59d0,gpt-emb-text-similarity-babbage-001,dod2071,tire,2.3,0.2663420073366829,dod20
260,dod20_tire-e551,gpt-emb-text-similarity-babbage-001,dod2092,tire,4.0,0.3583292785135249,dod20
261,dod20_tire-5999,gpt-emb-text-similarity-babbage-001,dod2040,tire,2.0,0.2802945769052946,dod20
262,dod20_tire-343e,gpt-emb-text-similarity-babbage-001,dod2018,tire,2.5,0.3276819544544354,dod20
263,dod20_tire-00e8,gpt-emb-text-similarity-babbage-001,dod2024,tire,1.0,0.2264184447845129,dod20
264,dod20_tire-2b2c,gpt-emb-text-similarity-babbage-001,dod2022,tire,2.0,0.2310868462460317,dod20
265,dod20_bottle-eae5,gpt-emb-text-similarity-babbage-001,dod2036,bottle,2.5,0.2834117675176876,dod20
266,dod20_bottle-bf4f,gpt-emb-text-similarity-babbage-001,dod2073,bottle,4.2,0.23418449499599403,dod20
267,motesf_bottle-4435,gpt-emb-text-similarity-babbage-001,motesfbc6d,bottle,3.2,0.2913388228261965,motesf
268,motesf_bottle-6610,gpt-emb-text-similarity-babbage-001,motesffc49,bottle,2.1,0.19602812245862078,motesf
269,dod20_bottle-3943,gpt-emb-text-similarity-babbage-001,dod2054,bottle,2.8,0.3497544244354913,dod20
270,dod20_bottle-3cd3,gpt-emb-text-similarity-babbage-001,dod2032,bottle,1.8,0.2576646383361393,dod20
271,motesf_bottle-7171,gpt-emb-text-similarity-babbage-001,motesf138b,bottle,3.0,0.2502414171584959,motesf
272,dod20_bottle-a7cc,gpt-emb-text-similarity-babbage-001,dod2088,bottle,1.0,0.21410962901318975,dod20
273,motesf_bottle-8366,gpt-emb-text-similarity-babbage-001,motesf577e,bottle,2.7,0.2311972675928361,motesf
274,dod20_bottle-c520,gpt-emb-text-similarity-babbage-001,dod2053,bottle,3.0,0.28722828990748883,dod20
275,motesf_bottle-9cd3,gpt-emb-text-similarity-babbage-001,motesf158f,bottle,1.6,0.2596463897457755,motesf
276,dod20_bottle-2c83,gpt-emb-text-similarity-babbage-001,dod2052,bottle,1.3,0.2312035081571071,dod20
277,dod20_bottle-754c,gpt-emb-text-similarity-babbage-001,dod2060,bottle,2.0,0.2131858312274132,dod20
278,dod20_bottle-b002,gpt-emb-text-similarity-babbage-001,dod2091,bottle,1.8,0.22678388202633926,dod20
279,dod20_bottle-c6b1,gpt-emb-text-similarity-babbage-001,dod2054,bottle,2.7,0.30145188456782634,dod20
280,dod20_bottle-e839,gpt-emb-text-similarity-babbage-001,dod202,bottle,4.3,0.3416375751210068,dod20
281,dod20_bottle-2fdd,gpt-emb-text-similarity-babbage-001,dod2027,bottle,1.0,0.24411509324909697,dod20
282,motesp-g1_bottle-40PE,gpt-emb-text-similarity-babbage-001,40PE,bottle,3.4,0.31759792413317445,motesp
283,dod20_bottle-efa7,gpt-emb-text-similarity-babbage-001,dod2037,bottle,2.0,0.23050266825339893,dod20
284,motesf_bottle-dc5e,gpt-emb-text-similarity-babbage-001,motesfad97,bottle,3.0,0.26502098227584203,motesf
285,dod20_bottle-090e,gpt-emb-text-similarity-babbage-001,dod2058,bottle,4.5,0.30124908100161796,dod20
286,motesf_bottle-c460,gpt-emb-text-similarity-babbage-001,motesf1700,bottle,3.3,0.3229244180779651,motesf
287,dod20_bottle-1498,gpt-emb-text-similarity-babbage-001,dod2058,bottle,3.0,0.3037958976530134,dod20
288,dod20_bottle-dbde,gpt-emb-text-similarity-babbage-001,dod2056,bottle,3.8,0.3674919547886282,dod20
289,dod20_bottle-8752,gpt-emb-text-similarity-babbage-001,dod2050,bottle,1.0,0.2528581555443419,dod20
290,dod20_bottle-9d41,gpt-emb-text-similarity-babbage-001,dod2054,bottle,1.0,0.2608420314148209,dod20
291,dod20_bottle-af6d,gpt-emb-text-similarity-babbage-001,dod2054,bottle,2.8,0.32854817479719156,dod20
292,dod20_bottle-9594,gpt-emb-text-similarity-babbage-001,dod204,bottle,2.5,0.2611573288214998,dod20
293,dod20_bottle-93e0,gpt-emb-text-similarity-babbage-001,dod2056,bottle,3.3,0.27474250097279906,dod20
294,dod20_bottle-c7e8,gpt-emb-text-similarity-babbage-001,dod207,bottle,1.0,0.14853880504760886,dod20
295,motesf_bottle-5bad,gpt-emb-text-similarity-babbage-001,motesf5ef6,bottle,3.0,0.3136202082398353,motesf
296,dod20_bottle-a103,gpt-emb-text-similarity-babbage-001,dod2017,bottle,4.0,0.2755512158222915,dod20
297,dod20_bottle-a5e6,gpt-emb-text-similarity-babbage-001,dod2023,bottle,2.5,0.3180743322344536,dod20
298,motesf_bottle-737e,gpt-emb-text-similarity-babbage-001,motesff221,bottle,3.6,0.3141950826900797,motesf
299,motesp-g1_bottle-30MR,gpt-emb-text-similarity-babbage-001,30MR,bottle,3.9,0.34042070216009956,motesp
300,dod20_bottle-2447,gpt-emb-text-similarity-babbage-001,dod2040,bottle,3.0,0.29016168238789475,dod20
301,dod20_bottle-821c,gpt-emb-text-similarity-babbage-001,dod2028,bottle,2.5,0.28420380362462794,dod20
302,dod20_bottle-62b7,gpt-emb-text-similarity-babbage-001,dod2071,bottle,3.2,0.2053330677964298,dod20
303,dod20_bottle-7a58,gpt-emb-text-similarity-babbage-001,dod2075,bottle,2.0,0.2553117710422609,dod20
304,motesf_bottle-3d9f,gpt-emb-text-similarity-babbage-001,motesf93db,bottle,2.7,0.25745810875763,motesf
305,motesf_bottle-f839,gpt-emb-text-similarity-babbage-001,motesfb396,bottle,2.4,0.2503551894361581,motesf
306,motesf_bottle-a821,gpt-emb-text-similarity-babbage-001,motesfc0e1,bottle,3.0,0.30948995864618445,motesf
307,dod20_bottle-3371,gpt-emb-text-similarity-babbage-001,dod2016,bottle,3.5,0.31837743113216543,dod20
308,dod20_bottle-8235,gpt-emb-text-similarity-babbage-001,dod2064,bottle,3.8,0.2976220779342492,dod20
309,dod20_bottle-ddf3,gpt-emb-text-similarity-babbage-001,dod201,bottle,3.0,0.2821838751740018,dod20
310,motesf_bottle-f3d4,gpt-emb-text-similarity-babbage-001,motesf0a09,bottle,2.4,0.21387611624411207,motesf
311,motesf_bottle-eef9,gpt-emb-text-similarity-babbage-001,motesf38b3,bottle,2.1,0.3317151785431872,motesf
312,dod20_bottle-f188,gpt-emb-text-similarity-babbage-001,dod2081,bottle,4.3,0.3037102580904001,dod20
313,motesf_bottle-e620,gpt-emb-text-similarity-babbage-001,motesf1429,bottle,2.7,0.2849698802324502,motesf
314,dod20_bottle-42e1,gpt-emb-text-similarity-babbage-001,dod2073,bottle,4.2,0.2516042141116589,dod20
315,dod20_bottle-ce88,gpt-emb-text-similarity-babbage-001,dod2024,bottle,3.5,0.32653906696334045,dod20
316,dod20_bottle-6a46,gpt-emb-text-similarity-babbage-001,dod2028,bottle,2.5,0.32301480133736016,dod20
317,dod20_bottle-e08a,gpt-emb-text-similarity-babbage-001,dod2055,bottle,2.3,0.23555096893906247,dod20
318,motesf_bottle-90e3,gpt-emb-text-similarity-babbage-001,motesf70ef,bottle,3.0,0.26063130788139743,motesf
319,dod20_bottle-fdb6,gpt-emb-text-similarity-babbage-001,dod2056,bottle,2.7,0.2734437469667955,dod20
320,dod20_bottle-0d4d,gpt-emb-text-similarity-babbage-001,dod2032,bottle,3.2,0.24471879951593467,dod20
321,motesf_bottle-ed8a,gpt-emb-text-similarity-babbage-001,motesf819f,bottle,3.0,0.21555041894695648,motesf
322,motesf_bottle-a9f4,gpt-emb-text-similarity-babbage-001,motesf2723,bottle,1.9,0.3011907579936419,motesf
323,dod20_bottle-baf0,gpt-emb-text-similarity-babbage-001,dod2062,bottle,1.8,0.28314558678650525,dod20
324,motesf_bottle-e5f7,gpt-emb-text-similarity-babbage-001,motesf0116,bottle,2.4,0.30446705404972574,motesf
325,motesf_bottle-2343,gpt-emb-text-similarity-babbage-001,motesf26e3,bottle,3.0,0.26711470844509255,motesf
326,motesf_bottle-480b,gpt-emb-text-similarity-babbage-001,motesf13fe,bottle,3.9,0.33058073380655684,motesf
327,motesf_bottle-8d78,gpt-emb-text-similarity-babbage-001,motesf8f12,bottle,3.3,0.21824915838052628,motesf
328,motesf_bottle-e41d,gpt-emb-text-similarity-babbage-001,motesf8dd4,bottle,3.0,0.25930597047028014,motesf
329,motesf_bottle-c32d,gpt-emb-text-similarity-babbage-001,motesf1f0e,bottle,2.1,0.2987390707875226,motesf
330,dod20_bottle-6a9b,gpt-emb-text-similarity-babbage-001,dod2085,bottle,2.2,0.20226587995517487,dod20
331,motesf_bottle-532c,gpt-emb-text-similarity-babbage-001,motesf072b,bottle,2.7,0.3301320286060947,motesf
332,motesf_bottle-db58,gpt-emb-text-similarity-babbage-001,motesfca46,bottle,2.4,0.24584141239139345,motesf
333,motesf_bottle-3dd8,gpt-emb-text-similarity-babbage-001,motesf7cbb,bottle,3.3,0.2720480495803451,motesf
334,motesf_bottle-8ed8,gpt-emb-text-similarity-babbage-001,motesf2a79,bottle,3.3,0.2123863000972389,motesf
335,dod20_bottle-1c8d,gpt-emb-text-similarity-babbage-001,dod2032,bottle,3.8,0.1809891099340234,dod20
336,motesf_bottle-77b4,gpt-emb-text-similarity-babbage-001,motesf432a,bottle,2.7,0.323623237005605,motesf
337,dod20_bottle-eba0,gpt-emb-text-similarity-babbage-001,dod2084,bottle,3.3,0.3229302846156029,dod20
338,motesf_bottle-38db,gpt-emb-text-similarity-babbage-001,motesfc058,bottle,3.3,0.3379536507494191,motesf
339,motesp-g1_bottle-12AM,gpt-emb-text-similarity-babbage-001,12AM,bottle,3.0,0.20788026292079043,motesp
340,dod20_bottle-5541,gpt-emb-text-similarity-babbage-001,dod2011,bottle,1.5,0.26214257556379017,dod20
341,motesf_bottle-c23a,gpt-emb-text-similarity-babbage-001,motesf757b,bottle,1.6,0.2878351760083765,motesf
342,motesf_bottle-3ae3,gpt-emb-text-similarity-babbage-001,motesfe2ef,bottle,2.4,0.31857418333413756,motesf
343,motesf_bottle-65f4,gpt-emb-text-similarity-babbage-001,motesf34ed,bottle,3.6,0.24153921674042267,motesf
344,motesf_bottle-75b6,gpt-emb-text-similarity-babbage-001,motesf812b,bottle,2.4,0.30548803103174205,motesf
345,dod20_bottle-006a,gpt-emb-text-similarity-babbage-001,dod2081,bottle,2.7,0.20730580774109475,dod20
346,motesf_bottle-cb4d,gpt-emb-text-similarity-babbage-001,motesfffd5,bottle,3.0,0.2451209678913462,motesf
347,dod20_bottle-4268,gpt-emb-text-similarity-babbage-001,dod2090,bottle,1.0,0.25185147034478383,dod20
348,dod20_bottle-ac16,gpt-emb-text-similarity-babbage-001,dod2027,bottle,2.7,0.3104013229002194,dod20
349,dod20_bottle-706f,gpt-emb-text-similarity-babbage-001,dod2081,bottle,3.3,0.23111697116480745,dod20
350,motesf_bottle-0958,gpt-emb-text-similarity-babbage-001,motesfa02f,bottle,3.3,0.24047394533466948,motesf
351,motesf_bottle-00f7,gpt-emb-text-similarity-babbage-001,motesfdb8e,bottle,3.0,0.3272125401822057,motesf
352,motesf_bottle-7359,gpt-emb-text-similarity-babbage-001,motesfef0d,bottle,2.7,0.2962531110184923,motesf
353,motesf_bottle-7f78,gpt-emb-text-similarity-babbage-001,motesfe4da,bottle,3.0,0.317904762723638,motesf
354,dod20_bottle-ca11,gpt-emb-text-similarity-babbage-001,dod2065,bottle,3.2,0.32066399000932533,dod20
355,motesf_bottle-3e64,gpt-emb-text-similarity-babbage-001,motesf149e,bottle,1.6,0.30000431480055634,motesf
356,dod20_bottle-7bd1,gpt-emb-text-similarity-babbage-001,dod2082,bottle,1.8,0.22299340893271558,dod20
357,dod20_bottle-5d9a,gpt-emb-text-similarity-babbage-001,dod2087,bottle,3.5,0.2765620034470304,dod20
358,motesf_bottle-563b,gpt-emb-text-similarity-babbage-001,motesf8f53,bottle,2.1,0.32212867028785275,motesf
359,motesf_bottle-febf,gpt-emb-text-similarity-babbage-001,motesf6da9,bottle,3.0,0.2719347761242549,motesf
360,dod20_bottle-933d,gpt-emb-text-similarity-babbage-001,dod2078,bottle,3.2,0.3222275155381994,dod20
361,dod20_bottle-bec5,gpt-emb-text-similarity-babbage-001,dod2014,bottle,3.8,0.2377418540163786,dod20
362,motesf_bottle-f8cd,gpt-emb-text-similarity-babbage-001,motesf8c19,bottle,2.7,0.3017604463411857,motesf
363,dod20_bottle-1ff6,gpt-emb-text-similarity-babbage-001,dod2075,bottle,3.0,0.3278645247775036,dod20
364,dod20_bottle-0de3,gpt-emb-text-similarity-babbage-001,dod2056,bottle,1.8,0.26227486220557583,dod20
365,motesf_bottle-19c4,gpt-emb-text-similarity-babbage-001,motesf0402,bottle,2.7,0.32895093540596165,motesf
366,dod20_bottle-e595,gpt-emb-text-similarity-babbage-001,dod2050,bottle,4.0,0.2512742150697155,dod20
367,dod20_bottle-8b24,gpt-emb-text-similarity-babbage-001,dod2027,bottle,2.5,0.30066614846554873,dod20
368,dod20_bottle-922c,gpt-emb-text-similarity-babbage-001,dod206,bottle,3.5,0.30290899126257353,dod20
369,motesf_bottle-a3a3,gpt-emb-text-similarity-babbage-001,motesf371b,bottle,3.0,0.32491816885175373,motesf
370,motesf_bottle-a96f,gpt-emb-text-similarity-babbage-001,motesf0138,bottle,3.9,0.33950548390417135,motesf
371,motesf_bottle-eed0,gpt-emb-text-similarity-babbage-001,motesf32bb,bottle,2.1,0.2794337997994045,motesf
372,dod20_bottle-3cb2,gpt-emb-text-similarity-babbage-001,dod205,bottle,3.3,0.31075959168173917,dod20
373,dod20_bottle-a890,gpt-emb-text-similarity-babbage-001,dod2034,bottle,2.5,0.2536037072931535,dod20
374,dod20_bottle-1610,gpt-emb-text-similarity-babbage-001,dod2081,bottle,3.2,0.3102492115508346,dod20
375,dod20_bottle-7199,gpt-emb-text-similarity-babbage-001,dod2010,bottle,1.0,0.25566246598838893,dod20
376,dod20_bottle-1797,gpt-emb-text-similarity-babbage-001,dod2080,bottle,1.0,0.2174679320591798,dod20
377,dod20_bottle-d6ee,gpt-emb-text-similarity-babbage-001,dod2015,bottle,3.8,0.306178373659309,dod20
378,dod20_bottle-ed31,gpt-emb-text-similarity-babbage-001,dod2092,bottle,2.0,0.30554349462098906,dod20
379,motesf_bottle-5662,gpt-emb-text-similarity-babbage-001,motesfbe83,bottle,2.7,0.29248358455664925,motesf
380,dod20_pants-798c,gpt-emb-text-similarity-babbage-001,dod208,pants,2.5,0.23317823334258014,dod20
381,dod20_pants-a6b1,gpt-emb-text-similarity-babbage-001,dod2083,pants,3.8,0.2997964460430008,dod20
382,dod20_pants-ef5b,gpt-emb-text-similarity-babbage-001,dod2056,pants,2.3,0.34082010082730196,dod20
383,dod20_pants-d4e5,gpt-emb-text-similarity-babbage-001,dod2062,pants,1.2,0.31384085916021676,dod20
384,dod20_pants-9470,gpt-emb-text-similarity-babbage-001,dod2063,pants,3.2,0.23547280118541025,dod20
385,dod20_pants-4038,gpt-emb-text-similarity-babbage-001,dod2082,pants,1.0,0.26569530102163996,dod20
386,dod20_pants-a38d,gpt-emb-text-similarity-babbage-001,dod2090,pants,2.2,0.34984106720679997,dod20
387,dod20_pants-700a,gpt-emb-text-similarity-babbage-001,dod2052,pants,3.2,0.3359139881549337,dod20
388,dod20_pants-044a,gpt-emb-text-similarity-babbage-001,dod2069,pants,2.3,0.2868269570104165,dod20
389,dod20_pants-4d20,gpt-emb-text-similarity-babbage-001,dod2062,pants,4.3,0.3251869292059012,dod20
390,dod20_pants-9941,gpt-emb-text-similarity-babbage-001,dod2013,pants,1.5,0.2558100102059242,dod20
391,dod20_pants-66e9,gpt-emb-text-similarity-babbage-001,dod2048,pants,3.2,0.21056082310857704,dod20
392,dod20_pants-c7af,gpt-emb-text-similarity-babbage-001,dod2043,pants,2.7,0.3198045591162163,dod20
393,dod20_pants-4246,gpt-emb-text-similarity-babbage-001,dod2066,pants,2.5,0.280241323374248,dod20
394,dod20_pants-f5ff,gpt-emb-text-similarity-babbage-001,dod2028,pants,3.5,0.2841887776964124,dod20
395,dod20_pants-22a7,gpt-emb-text-similarity-babbage-001,dod2048,pants,4.3,0.28150158826849025,dod20
396,dod20_pants-5940,gpt-emb-text-similarity-babbage-001,dod2023,pants,1.0,0.21454412246964472,dod20
397,dod20_pants-1635,gpt-emb-text-similarity-babbage-001,dod2069,pants,2.8,0.37361012635216406,dod20
398,dod20_pants-53b1,gpt-emb-text-similarity-babbage-001,dod2090,pants,3.8,0.3422343976188703,dod20
399,dod20_pants-f90e,gpt-emb-text-similarity-babbage-001,dod2081,pants,2.2,0.2303345501111952,dod20
400,dod20_pants-85cd,gpt-emb-text-similarity-babbage-001,dod2041,pants,4.7,0.33151199484147476,dod20
401,dod20_pants-7b1b,gpt-emb-text-similarity-babbage-001,dod2027,pants,2.8,0.33121427933901426,dod20
402,dod20_pants-7e7e,gpt-emb-text-similarity-babbage-001,dod2061,pants,3.5,0.17758941201161937,dod20
403,dod20_pants-d80f,gpt-emb-text-similarity-babbage-001,dod2080,pants,1.0,0.23900704666167627,dod20
404,dod20_pants-3dcf,gpt-emb-text-similarity-babbage-001,dod2013,pants,3.7,0.3543407591595843,dod20
405,dod20_pants-7552,gpt-emb-text-similarity-babbage-001,dod2038,pants,2.2,0.3221517265205013,dod20
406,dod20_pants-f0b6,gpt-emb-text-similarity-babbage-001,dod2078,pants,3.2,0.30281140870970435,dod20
407,dod20_pants-aab3,gpt-emb-text-similarity-babbage-001,dod2040,pants,3.5,0.28394762267413565,dod20
408,dod20_pants-911c,gpt-emb-text-similarity-babbage-001,dod2044,pants,3.0,0.2809291171642866,dod20
409,dod20_pants-4ee8,gpt-emb-text-similarity-babbage-001,dod2013,pants,1.2,0.28656747281482997,dod20
410,dod20_pants-5322,gpt-emb-text-similarity-babbage-001,dod2066,pants,4.7,0.322750950110791,dod20
411,dod20_pants-c54e,gpt-emb-text-similarity-babbage-001,dod2013,pants,2.0,0.22094778431768236,dod20
412,dod20_pants-b1d8,gpt-emb-text-similarity-babbage-001,dod2058,pants,4.0,0.3196217930565215,dod20
413,dod20_pants-4671,gpt-emb-text-similarity-babbage-001,dod2081,pants,2.5,0.3490459477370662,dod20
414,dod20_pants-d540,gpt-emb-text-similarity-babbage-001,dod2047,pants,3.2,0.17920986412874051,dod20
415,dod20_pants-e921,gpt-emb-text-similarity-babbage-001,dod2090,pants,1.2,0.28867256717056944,dod20
416,dod20_pants-b754,gpt-emb-text-similarity-babbage-001,dod203,pants,2.0,0.2047076675699001,dod20
417,dod20_pants-93ab,gpt-emb-text-similarity-babbage-001,dod2091,pants,2.3,0.3000423162193674,dod20
418,dod20_pants-a0c8,gpt-emb-text-similarity-babbage-001,dod2055,pants,4.5,0.3239207667942344,dod20
419,dod20_pants-99b7,gpt-emb-text-similarity-babbage-001,dod2019,pants,4.5,0.28970738128079565,dod20
420,dod20_pants-4d85,gpt-emb-text-similarity-babbage-001,dod208,pants,3.5,0.22497079122308583,dod20
421,dod20_pants-0f96,gpt-emb-text-similarity-babbage-001,dod2059,pants,3.5,0.15323713907197423,dod20
422,dod20_pants-fda0,gpt-emb-text-similarity-babbage-001,dod2036,pants,3.0,0.2945293310522351,dod20
423,dod20_pants-155d,gpt-emb-text-similarity-babbage-001,dod2056,pants,1.0,0.15059911230321033,dod20
424,dod20_pants-81b7,gpt-emb-text-similarity-babbage-001,dod2065,pants,3.0,0.29129924753074166,dod20
425,dod20_pants-2394,gpt-emb-text-similarity-babbage-001,dod208,pants,1.2,0.19019012109363542,dod20
426,dod20_pants-c27f,gpt-emb-text-similarity-babbage-001,dod2011,pants,1.0,0.14210259783212442,dod20
427,dod20_pants-0543,gpt-emb-text-similarity-babbage-001,dod2055,pants,3.5,0.295895621821196,dod20
428,dod20_pants-fa4d,gpt-emb-text-similarity-babbage-001,dod2068,pants,2.2,0.22012340765138527,dod20
429,dod20_pants-4d86,gpt-emb-text-similarity-babbage-001,dod2081,pants,3.5,0.27686781560604856,dod20
430,dod20_pants-73ae,gpt-emb-text-similarity-babbage-001,dod2092,pants,4.5,0.30108505311225964,dod20
431,dod20_pants-0632,gpt-emb-text-similarity-babbage-001,dod2015,pants,3.3,0.32022293006308356,dod20
432,dod20_pants-2c72,gpt-emb-text-similarity-babbage-001,dod2073,pants,2.5,0.2670518859360971,dod20
433,dod20_pants-e056,gpt-emb-text-similarity-babbage-001,dod2017,pants,2.3,0.2800865529408094,dod20
434,dod20_pants-5661,gpt-emb-text-similarity-babbage-001,dod2017,pants,3.7,0.2766078737562222,dod20
435,dod20_pants-45e9,gpt-emb-text-similarity-babbage-001,dod2040,pants,1.2,0.263269888434178,dod20
436,dod20_pants-5d14,gpt-emb-text-similarity-babbage-001,dod2024,pants,2.5,0.30976749090050193,dod20
437,dod20_pants-9d43,gpt-emb-text-similarity-babbage-001,dod2075,pants,3.3,0.32514779769201874,dod20
438,dod20_pants-8726,gpt-emb-text-similarity-babbage-001,dod2070,pants,4.2,0.25065457349046816,dod20
439,dod20_pants-6430,gpt-emb-text-similarity-babbage-001,dod2051,pants,2.2,0.33197896310072583,dod20
440,dod20_pants-298b,gpt-emb-text-similarity-babbage-001,dod203,pants,2.2,0.24522770038453834,dod20
